Area,Name,Rating,Total Ratings,Address,Latitude,Longitude
Chembur,The Fusion Hack,4.4,101,"Surya House, ONGC Colony, Vidya Vihar East, Vidyavihar, Mumbai, Maharashtra 400086, India",19.0774491,72.8989325
Chembur,Tirumala cafe,4.9,9,"3V3W+HG4, Sion - Trombay Rd, Jai Ambe Nagar, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0539019,72.8963215
Sion,Cafe Istaa,4.4,3106,"New CHS Ltd, 12A/1, RL Kelkar Rd, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.04191,72.86112279999999
Sion,The cafe club,4.8,52,"Plot no 109, Laxmi Bhavan, Building Opp Budda Buddi Garden, Sies College Of Arts, Science & Commerce, near old, Sion, Maharashtra 400022, India",19.0407774,72.8608386
Sion,Gurukripa,4.3,35428,"40, Rd Number 24, near Sies College Of Arts, Science & Commerce, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0429043,72.8618765
Sion,Brasserie 1935 Kitchen & Bar,4.3,1093,"Building No 2, 1/1, Rd Number 29, opposite Croma showroom, Namdev Koli Marg, Sion, Mumbai, Sion Koliwada, Maharashtra 400022, India",19.0404519,72.865048
Sion,Cafe Madras®️,4.4,24600,"GROUND FLOOR, KAMAKSHI BUILDING, 391/B, Bhaudaji Rd, Matunga East, Mumbai, Maharashtra 400019, India",19.0276203,72.8550415
Sion,Hardeep Punjab (Sion Koliwada),4.2,5746,"Om Shiv Shakti, GTB Nagar JK Bhasin Marg, Sion Koliwada, opposite Building No.1, G.T.B.Nagar, Sector V, Sion East, Antop Hill, Mumbai, Maharashtra 400037, India",19.0340593,72.86313249999999
Sion,New Madras Lunch Home,4.0,508,"R V Building, Rd No 1, near Sion Railway Station, Sion Railway Colony, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0455495,72.8645016
Sion,Sion Lunch Home,4.1,5013,"11, Harak Niwas, near Railway Station, Sion Railway Colony, Sion East, Mumbai, Maharashtra 400022, India",19.0452957,72.86422329999999
Sion,Cafe Vrindavan,4.1,228,"Shop No 22, Indra Market, opp. Sion Post Office, Sindhi Colony, Sion, Mumbai, Maharashtra 400022, India",19.0453092,72.8636016
Sion,Cafe Mysore,4.2,5086,"Durlabh Niwas, 1/461, Dr Babasaheb Ambedkar Marg, Opp B.N. Maheshwari Udyan, Matunga East, Mumbai, Maharashtra 400019, India",19.0276064,72.8555044
Sion,Amba Bhavan Coffee Club,4.3,1817,"King's Circle Flyover, 373, Bhandarkar Rd, Matunga East, Mumbai, Maharashtra 400019, India",19.0272942,72.8546203
Sion,Victory Cafe,4.2,25,"2VV7+XR4, Sion Railway Colony, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",19.0448923,72.8645847
Sion,Food,4.0,256,"Shop No.7, Pratiksha Nagar Rd, near mala garden, Pratikhsha Nagar, Sion East, Sion, Mumbai, Maharashtra 400022, India",19.042042,72.8708707
Sion,Third Wave Coffee,4.7,1415,"Unit no.58, Ground, Ram Mahal, Tip Road, Senapati Bapat Marg, Station, Mahim, Mumbai, Maharashtra 400016, India",19.0408896,72.8462018
Sion,Elementaria Bakery Cafe,4.2,1556,"Shop 1, godrej jetairways building, G Block BKC, Mumbai, Maharashtra 400051, India",19.0592644,72.86466419999999
Sion,Central Peninsula,4.0,3037,"Shop No. 88, Near Samsung Showroom, Satyam Shivam Sundaram Building Road No 28 B, Sion Cir, Mumbai, Maharashtra 400022, India",19.0427522,72.8644642
Sion,Peninsula,4.2,4073,"118, Thomas Villa Opp. Cine Planet (Rupam Cinema, Sion East, Mumbai, Maharashtra 400022, India",19.0418426,72.8647617
Sion,Hanuman Veg Restaurant,3.9,4236,"7, Rupam Building, Sion Cir, near Movie Max Theatre, Sion East, Sion, Mumbai, Maharashtra 400022, India",19.0420074,72.86415649999999
Sion,A1 Samosa,4.4,2281,"5A-5, Rd Number 24, West, opposite to Gurukripa, Sindhi Colony, Sion, Mumbai, Maharashtra 400022, India",19.0428182,72.8615643
Sion,New Cuffe Parade Social,4.1,243,"Vios Tower, Bus Depot, Sewri - Chembur Rd, off Eastern Express Highway, near Anik Nagar, Sion, Mumbai, Maharashtra 400037, India",19.0397462,72.87943659999999
Sion,The Central Bistro,3.9,219,"Kalpak Estate, Antop Hill, Mumbai, Maharashtra 400037, India",19.0307861,72.867304
Sion,Koolar & Co,3.5,3943,"541, Dr Babasaheb Ambedkar Marg, Matunga East, Mumbai, Maharashtra 400019, India",19.0260734,72.8549846
Sion,Messy Addaa,4.0,1424,"Shivaji Nagar Housing Society, 19, Bhaudaji Rd, opp. Mindas Tower, W, Sion, Mumbai, Maharashtra 400022, India",19.035329,72.8572727
Sion,Cafe Irani Chaii,4.4,5790,"Rosary Building, Mia Mohd Chhotani Rd, Geeta Nagar, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",19.0390084,72.8426801
Sion,"Grandmama's Cafe, Dadar East",4.1,8457,"Dharamputra Pritam Estate, 20 & 21, Dr Babasaheb Ambedkar Marg, Dadar East, Dadar, Mumbai, Maharashtra 400014, India",19.0168049,72.84618689999999
Sion,Jagdish family restaurant & bar,4.0,275,"Plot no. 249, Kripa Niwas, Sion, Mumbai, Maharashtra 400022, India",19.035129,72.8611547
Sion,Thaggu cafe,4.4,46,"shop No 2, Gajanan Chaya Building, 3, VN Purav Marg, Samarth Nagar, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",19.052608,72.87163319999999
Sion,Sardar Paya House (Papu Payawala),4.3,1829,"Shop U.A.C 20, near building no. 01, Punjabi Camp, Sion Koliwada, Guru Teg Bahadur Nagar, Sion, Mumbai, Maharashtra 400037, India",19.0344985,72.8630801
Sion,Sion Irani,3.8,70,"Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0436912,72.86403050000001
Sion,Coffee By Di Bella Mahim,4.2,4162,"West Wind Apartment, West Wind Building, Cadell Road, Mahim West, Kataria Colony, Shivaji Park, Swatantryaveer Savarkar Rd, above Cafe Di Bella, near Hinduja Hospitals, Dadar, Mumbai, Maharashtra 400016, India",19.0315287,72.8388039
Sion,McDonald's,4.2,5234,"SN 09, Plot No 1A, Basant Court CHS Ltd Sion, opposite Sion Railway, Station, Mumbai, Maharashtra 400603, India",19.0456321,72.86350639999999
Sion,The Dessert Republic® - Matunga,4.3,675,"Maheshwari Udhyaan, Kalyan Bhuvan, Dr Babasaheb Ambedkar Marg, near Oasiss, Matunga East, Mumbai, Maharashtra 400019, India",19.0265186,72.8561845
Sion,Gurukrupa Sandwich,4.1,946,"TV Chidambaran Marg, Sion East, Sion, Mumbai, Maharashtra 400022, India",19.0428748,72.86190289999999
Sion,LevelUp The Next Gen Gaming Cafe,5.0,97,"Sion Bhagini Samaj, plot6/A, Rd Number 24, opp. gurukripa hotel, above Bank Of Baroda, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0434029,72.8616776
Sion,Hotel Ganga Vihar Sion,3.9,772,"Indralay building, K Ozha Marg, Jain Society, Sion, Mumbai, Maharashtra 400022, India",19.0395584,72.8614671
Sion,Oh My Tea,4.9,20,"Shop No. 12, Rameshwar Bhavan, Mahatma Gandhi Market, opp. Sri Shanmukhananda Chandrasekarendra Saraswathi Auditorium, Sion East, Sion, Mumbai, Maharashtra 400022, India",19.031038,72.8599481
Sion,Hazara Restaurant & Bar,3.8,758,"Shop No:15, Hukumchand C, Julka Chowk, Koliwada, Guru Teg Bahadur Nagar, Sion, Mumbai, Maharashtra 400037, India",19.0344461,72.8629134
Sion,Cafe kailas,5.0,5,"N S Mankikar road shop no 1 near Sion tank Mumbai 400022, Mumbai, Maharashtra 400022, India",19.0475631,72.8655201
Sion,Third Wave Coffee,4.9,420,"Equinox Tower 3, Lal Bahadur Shastri Road, Road, off BKC, Ambedkar Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0718611,72.8765556
Sion,Chaayos Cafe at Lodha Wadala,4.5,51,"Ground floor, Off, Eastern freeway, near Wadala Truck terminal, Wadala, Mumbai, Maharashtra 400037, India",19.0398233,72.8793197
Sion,CAFE V J T I,4.1,810,"Pushpraj Building, 191, David S Barretto Rd, Wadala West, Mumbai, Maharashtra 400031, India",19.018442,72.85666690000001
Sion,Mani's Lunch Home,4.3,553,"Plot No 12, Near Sion Railway Station, Below Hotel Ashray International, Lohiya Nagar, Sion East, Mumbai, Maharashtra 400022, India",19.0452663,72.864417
Sion,Amrut Restaurant and Bar,4.0,565,"Dr Babasaheb Ambedkar Marg, opp. Gandhi Market, Sion Hospital Colony, Sion, Mumbai, Maharashtra 400022, India",19.0320713,72.8583707
Sion,abCoffee Matunga,4.6,96,"M Parekh Marg, UDCT College, Shop No. 07, Ground Floor, Plot No. 164-166 Siddheya CHS, Nathalal Parekh Marg, Wadala, Mumbai, Maharashtra 400031, India",19.0225391,72.85711669999999
Sion,OVEN PLUS BISTRO,4.2,133,"Anand Nagar Housing Society, Sion East, Sion, Mumbai, Maharashtra 400037, India",19.033331,72.86137959999999
Sion,Ram Ashraya,4.4,32304,"Shop 3-6 ground floor, Jamnadas Mansion, bazar, Laxmi Narayan Ln, Matunga (C.R.), Matunga East, Mumbai, Maharashtra 400019, India",19.0279988,72.8517208
Sion,Cafe Blue J,4.9,146,"Shop No 06, Devdarshan, Mogul Ln, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",19.0362657,72.8468312
Sion,Cafe Kokomo,4.7,245,"4, Pratap CHS Limited, Shivaji Road, Bridge, near Vakola, Santacruz East, Mumbai, Maharashtra 400055, India",19.0774717,72.84921779999999
Sion,Café 792,4.2,846,"792, Outhouse, Dina Manzil, Jame Jamshed Rd, Central Railway Colony, Mahavir Nagar, Parsee Colony, Dadar, Mumbai, Maharashtra 400014, India",19.0174663,72.8487093
Sion,Amazonia,3.9,1394,"Unit No. 5, Godrej BKC, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0593768,72.8653861
Sion,Farmer Cafe,4.2,3653,"Shop No.1, Celeste Bldg, Plot No. 470, Kinchin CHS, 14th Rd, Khar, Khar West, Mumbai, Maharashtra 400052, India",19.0669696,72.832882
Sion,Santosh Beer Bar,3.4,436,"2VQ8+QWC, Hemant Manjrekar Rd, Sardar Nagar Number 1, K D Gaikwad Nagar, Sion East, Sion, Mumbai, Maharashtra 400022, India",19.0394304,72.8672531
Sion,The Belgian Waffle Co,4.2,1546,"Shop No. 05, Mohanlal Mansion, Dr Babasaheb Ambedkar Marg, Kings Circle, Matunga East, Mumbai, Maharashtra 400019, India",19.0273173,72.8545749
Sion,Mokai Cafe,4.5,543,"Chapel Rd, St Sebastian Colony, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0524466,72.8285898
Sion,Chai Sutta Bar,4.3,1237,"Radha Bhawan, 471, Matunga Cir, Matunga East, Mumbai, Maharashtra 400019, India",19.0260625,72.85541789999999
Sion,The Forest Walas,4.0,58,"Shop No 8 & 9, Pratiksha Nagar, Flank Rd W, opposite to Baba Ramdevji CHS, Sion Koliwada, Mumbai, Maharashtra 400022, India",19.0433807,72.87202620000001
Sion,Sion Restaurant and Stores,3.8,206,"Sion Mansion, Shop No. 3 & 4, Sion Main Rd, Sion, Mumbai, Maharashtra 400022, India",19.0436497,72.8640814
Sion,Hotel Ramdev,3.8,1540,"Basant Court Building, Plot No.1A, Ground Floor, Opposite Sion Railway, Station, Sion West, Mumbai, Maharashtra 400022, India",19.0454999,72.8634665
Sion,Himalaya Restaurant,4.1,887,"Meghdoot, Shop No. 12, 283, Flank Rd, Sion East, Sion, Mumbai, Maharashtra 400022, India",19.0320111,72.8600503
Sion,Street 528,4.1,143,"1, Owner's Colony, near Canara Bank, Anand Nagar Housing Society, Guru Teg Bahadur Nagar, Sion, Sion Koliwada, Mumbai, Maharashtra 400037, India",19.0341123,72.8621917
Thane,"The Happyy Cup Cafe, Thane",4.7,341,"Shop no. 5, A Parampara, Cosmos Heritage, Manpada, Thane West, Thane, Maharashtra 400607, India",19.236003,72.970084
Thane,Cafe Amigos,4.3,3283,"12, Sunrise Shopping Complex, Behind Hiranandani Meadows, Off Ghodbunder Road, Manpada, Thane West, Thane, Maharashtra 400610, India",19.2271027,72.97393819999999
Thane,Love Leaf Cafe,3.7,995,"The Thane Club, Mohan Koppikar Road, Teen Hath Naka Flyover, opposite Raheja Garden, Thane, Maharashtra 400601, India",19.1876576,72.9606398
Thane,Love & Latte Thane,4.0,2132,"Shop 17& 18, Ground Flr, Krishna Tower, Sita vihar Chs, Lal Bahadur Shastri Marg, Near, Teen Hath Naka Flyover, Vishnu Nagar, Thane, Maharashtra 400602, India",19.1896213,72.9657728
Thane,Brunch Bar Cafe,4.1,942,"Unique Vistas, Neelkanth Grns Rd, opposite Satyam Ford Service Center, Manpada, Thane, Maharashtra 400607, India",19.2401006,72.96929779999999
Thane,Chai Yaari,4.5,463,"Shop No:- 10, Vijay Galaxy Apartment, Waghbil Naka Flyover, Anu Nagar, Vijay Nagari, Thane West, Thane, Maharashtra 400607, India",19.2536017,72.9734185
Thane,The Chocolate Bar,4.2,10672,"Jambhali Naka,The Chocolate Bar, beside Bhavana Hotel, Talav Pali, Thane West, Maharashtra 400601, India",19.1949817,72.9765518
Thane,FRUITANIC,4.4,698,"Kolshet, khadi, Thane, Maharashtra 400607, India",19.2441087,72.995819
Thane,Lake Woods Cafe (LWC) | Best Cafe in Thane | Best Restaurants in Thane | Best Restaurants Near Me | Best Cafe Near Me,3.9,288,"Plot No. 40, Mahesh Smruti, near Brahman Sabha Hall, opp. Talav Pali, Thane, Maharashtra 400601, India",19.1925061,72.9768713
Thane,"Coffee Culture - The Ristorante Lounge , Thane",4.3,520,"Shop no.14, Coffee Culture, Pokharan Rd Number 2, Swastik Garden, Thane West, Thane, Mumbai, Maharashtra 400610, India",19.2162462,72.9728968
Thane,"Samvene The Bagel Cafe (Panchpakadi, Thane)",4.3,1444,"Meenatai Thakre Rd, opp. Sripal complex, Bhakti Mandir, Panch Pakhdi, Thane West, Thane, Maharashtra 400602, India",19.1930549,72.9674461
Thane,Cafe Buddy’s Espresso- Best Cafe in Thane,4.8,104,"HIRANANDANI MEADOWS, Sunrise Shopping Centre, near Hyde Park, Thane, Maharashtra 400610, India",19.2270101,72.97390250000001
Thane,Cafe Holiday Thane,4.0,86,"Ground Floor, Centrum IT Park, Plot NO 3, SG Barve Rd, Thane West, Thane, Maharashtra 400604, India",19.1886945,72.9546318
Thane,The Bermuda Triangle Cafe,4.4,260,"CHS, Shop No. 1 Brentford, Hiranandani Estate, Thane West, Thane, Maharashtra 400607, India",19.2509296,72.9816681
Thane,Cafe Rasna Buzz Thane,4.6,318,"Cadbury Junction, Hans Nagar, Thane West, Thane, Maharashtra 400601, India",19.2043695,72.9697973
Thane,Bustling Brew Bistro Cafe,4.5,514,"Shop No. 9, Amfotech IT Park, SG Barve Rd, Wagle Industrial Estate, Thane West, Thane, Maharashtra 400604, India",19.1917272,72.9548166
Thane,Thhikana cafe,4.8,433,"HIRANANDANI MEADOWS, Shop no. 26, G-floor Block no. 3, Emerald Plaza, Market, opp. currae speciality clinic, Mumbai, Maharashtra 421204, India",19.227101,72.9705479
Thane,Kill No Kalorie,4.0,1842,"Kulkarni CHS, Ghantali Devi Rd, near Sai Baba Mandir, Naupada, Thane West, Thane, Maharashtra 400602, India",19.1924993,72.971008
Thane,Aromas Cafe,4.3,1158,"Shop No.04, The Walk High Street, Atlanta Shopping Centre Hiranandani Estate Road Hiranandani Estate, Patlipada, Thane West, Thane, Maharashtra 400607, India",19.2557737,72.9839362
Thane,Irani Chaiko's,4.6,840,"Shop No. 1, Ashar Belleza, Rd Number 16, near Ashar IT park, Brodma, Neheru Nagar, Wagle Industrial Estate, Thane West, Thane, Maharashtra 400604, India",19.1971842,72.9555209
Thane,Manis Cafe,4.1,742,"Veer Baji Prabhu Deshpande Rd, Naupada, Thane West, Thane, Maharashtra 400602, India",19.187557,72.9694517
Thane,Cafe Hawaii Kona,4.6,175,"Shop no 13, Sita Vihar Complex Lal Bahadur Shastri Marg, Teen Hath Naka Flyover, Thane, Maharashtra 400602, India",19.1897513,72.96582529999999
Thane,Third Wave Coffee,4.8,714,"Viviana Mall, Service Road, Eastern Express Hwy, Thane West, Thane, Maharashtra 400601, India",19.2086994,72.9714616
Thane,The One Storyy Bistro,4.5,559,"Shop no.5, Vikas Shopping Complex, Lalbahadur Shashtri Marg, Meenatai Thakrey Chowk, near Meenatai Thakrey Chowk, Uthalsar, Thane, Maharashtra 400601, India",19.2056881,72.9772105
Thane,Mojito Cafe,4.4,795,"Plot No, 253, Ghodbunder Rd, beside R Mall, Manorama Nagar, Thane West, Thane, Maharashtra 400607, India",19.231204,72.9772192
Thane,Blue Tokai Coffee Roasters | Acme Ozone,4.7,170,"Shop No 5, Ground Floor And Basement, Acme Ozone, Khewra Circle, Manpada, Thane West, Mumbai, Maharashtra, India",19.2324453,72.9715763
Thane,Peach Tree Cafe,4.8,27,"HIRANANDANI MEADOWS, Emerald Plaza, Shop no.16, Block no. - 1, Thane, Maharashtra 400607, India",19.2264705,72.9704752
Thane,D'CREPES CAFE,4.4,1095,"Shop no.2, Avila Building, Ghodbunder Rd, next to The Walk, near HDFC Bank, Hiranandani Estate, Thane West, Thane, Maharashtra 400607, India",19.2555368,72.9833938
Thane,Cafe Relish Meadows,4.3,164,"Shop 1, Celio Shopping Centre, HIRANANDANI MEADOWS, Pokharan Rd Number 2, Manpada, Thane West, Thane, Maharashtra 400610, India",19.228471,72.9721441
Thane,D’Crêpes Cafe,4.4,3200,"Shop no. 21, 22. Block No. 1, Emerald Plaza, HIRANANDANI MEADOWS, Gladys Alwares Rd, behind Saraswat Bank, Manpada, Thane West, Thane, Maharashtra 400610, India",19.2262729,72.9704445
Thane,RATS Bikers Café,4.7,196,"RATS Pit Stop, Ram Mandir Road, off Ghodbunder Service Road, next to Kasarvadavali, Bhawani Nagar, Kasarvadavali, Thane West, Thane, Maharashtra 400615, India",19.2674612,72.9673255
Thane,Blue Tokai Coffee Roasters | Hiranandani Estate,4.4,314,"Shop No S-03, Ground Floor, Quantum Building, Ghodbunder Road, Central Ave, Hiranandani Estate, Thane West, Thane, Maharashtra 400607, India",19.2609325,72.98519619999999
Thane,Teapsy Cafe,4.5,124,"HIRANANDANI MEADOWS, Shop C6, Greenwood Complex, Apricot Road, Vidhyapith, Service Rd, near RK Motor, Thane, Maharashtra 400610, India",19.2249188,72.97551159999999
Thane,CAFE DEZIRE,4.6,163,"Opposite Thane Jilha Sahakari Bank Mantri plot, Shivaji Path, Thane Station Rd, W, Thane, Maharashtra 400601, India",19.1897133,72.9762789
Thane,Starbucks,4.4,2740,"Ground Floor, Hiranandani Estate Rd, Hiranandani Estate, Thane West, Thane, Maharashtra 400607, India",19.25512,72.9841933
Thane,Bean Theory Coffee,4.6,128,"HIRANANDANI MEADOWS, Emerald Plaza, Shop 12, Block 3, Thane West, Thane, Maharashtra 400607, India",19.2272322,72.9703792
Thane,Frusion - Pressery & Cafe,4.4,251,"Shop No.6, Gladys Alwares Rd, next to Dogs world India, near Khewra Circle Marg, Hill Garden, Manpada, Thane West, Thane, Maharashtra 400607, India",19.233572,72.9694275
Thane,Aromas Café & Bistro,3.8,640,"Off, Eastern Express Hwy, Laxmi Nagar, Thane West, Thane, Maharashtra 400606, India",19.2087407,72.9714649
Thane,Cafe BunTea,4.3,153,"Shop no.7, Unique Vistas Rd, near Mahabi, Patlipada, Thane West, Thane, Maharashtra 400607, India",19.2401969,72.96930809999999
Thane,Gen z- cafe,4.3,49,"Shop No. 7 Ezzi Co Op Housing Society Opp Dmart Dokali, Kolshet Rd, Kailash Nagar, Thane, Maharashtra 400607, India",19.223208,72.9789789
Thane,Umami Cafe,5.0,50,"Shop 5, BUILDING-4, Cosmos Hills, Pokharan Rd Number 1, opposite Bombay dock restaurant, Upvan, Saptgiri, Thane, Maharashtra 400606, India",19.2205362,72.953459
Thane,Captain Cool,4.6,45,"Shop No.4, Giri Heaven CHS. LTD, near, Hariniwas Cir, Naupada, Thane West, Thane, Maharashtra 400602, India",19.1915512,72.9683783
Thane,Cafe tiya (Thane),4.6,12,"Shop-7, Shivai Nagar Circle, Opposite Salt n Pepper, Pokharan Rd Number 1, Vartak Nagar, Thane West, Thane, Mumbai, Maharashtra 400606, India",19.2153043,72.9573394
Thane,Cafe Anecdote,4.5,171,"Shop No. 4, Mezzanine Floor, Amrapali Arcade, opp. Jasmine Tower, opposite Vasant Vihar High School & Junior College, Vasant Vihar, Thane West, Thane, Maharashtra 400610, India",19.2229003,72.9666759
Thane,Lets Chill Cafe,4.6,57,"Shop no 3, Sai sadan Bungalow, Wagle Estate, Shree Nagar, Thane, Maharashtra 400604, India",19.1905779,72.944149
Thane,Cafe India Restaurant,4.1,1780,"Masan Wada, Azad Nagar, Thane West, Thane, Maharashtra 400601, India",19.2065009,72.9778055
Thane,Café Coffee Day,4.0,1073,"HIRANANDANI MEADOWS, Pokhran Road, beside Star Bazaar, Manpada, Thane West, Thane, Maharashtra 400609, India",19.2278073,72.97023600000001
Thane,Third Wave Coffee,4.9,161,"No. S/2, The Walk Mall, beside KFC, Hiranandani Estate, Thane West, Thane, Mumbai, Maharashtra 400607, India",19.2559132,72.9836902
Thane,Thane SOCIAL,3.8,1430,"SF-32, Second Floor, Viviana Mall, Eastern Express Hwy Tenant Space, Thane West, Thane, Maharashtra 400601, India",19.2088139,72.97133869999999
Thane,Loud 9 Cafe n Lounge,4.1,302,"7, Uthalsar Naka, Uthalsar, Thane West, Thane, Maharashtra 400601, India",19.201384,72.9776574
Thane,Chaayos Cafe at The Walk,4.2,1215,"The Walk, Hiranandani Estate, Thane West, Thane, Maharashtra 400607, India",19.2555459,72.9842773
Thane,"MUMBAI CAFE, Pure Veg",4.7,40,"Shop No.10, Soham Plaza, Ghodbunder Rd, nr. Manpada Flyover, Manpada Flyover, Manpada, Thane West, Thane, Maharashtra 400610, India",19.2348886,72.9758045
Thane,Cafe kp,4.2,122,"shree mangal society, D-6, plot no.14, Savarkar Nagar, Thane West, Thane, Maharashtra 400606, India",19.2072934,72.9558789
Thane,Samvene The Bagel Cafe (Hiranandani Meadows),4.2,101,"Block 2, Gate No. 3, HIRANANDANI MEADOWS, Shop No. 18, Emerald Plaza, Thane West, Thane, Maharashtra 400610, India",19.2269985,72.97048459999999
Thane,"Chaayos Cafe - Viviana Mall, Thane",4.1,508,"Unit No 39, FF, Viviana Mall, Laxmi Nagar, Thane West, Thane, Maharashtra 400606, India",19.208517,72.9716735
Thane,abCoffee Thane Kolshet,4.9,66,"Shop No. 2, Jangid Heights CHS, next to Cinemax, Kapurbawdi, Thane West, Thane, Maharashtra 400601, India",19.2224699,72.9770746
Thane,Chai Sutta Bar,4.0,484,"195, Dr Moose Marg, Ghantali, Thane West, Thane, Maharashtra 400602, India",19.1915315,72.9750705
Thane,Coffee Toffee,4.0,43,"Chaitanya Tower, Dada Patil Marg, Dada Patil Wadi, Shivaji Nagar, Thane West, Thane, Maharashtra 400602, India",19.1867157,72.97391859999999
